player,team,number,position,height,weight,last_attended,country,profile_url,is_active,is_free_agent,is_retired,headshot_url,birthdate,experience,legacy,draft_year,draft_round,draft_pick,draft_status,player_id
Emanuel Terry,RET,,Forward,81.0,220.0,Lincoln Memorial,USA,https://www.nba.com/player/1629150/emanuel-terry,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,2.0,False,0.0,0.0,0.0,UDF,terryem01
Jason Terry,RET,3,Guard,74.0,185.0,Arizona,USA,https://www.nba.com/player/1891/jason-terry,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1891.png,1980-01-01,19.0,False,1999.0,1.0,10.0,Drafted,terryja01
Tyrell Terry,RET,3,Guard,74.0,160.0,Stanford,USA,https://www.nba.com/player/1630179/tyrell-terry,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630179.png,1980-01-01,3.0,False,2020.0,2.0,31.0,Drafted,terryty01
Jon Teske,RET,,Center,85.0,265.0,Michigan,USA,https://www.nba.com/player/1630257/jon-teske,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630257.png,1980-01-01,1.0,False,0.0,0.0,0.0,UDF,teskejo01
Hasheem Thabeet,RET,34,Center,87.0,263.0,Connecticut,Tanzania,https://www.nba.com/player/201934/hasheem-thabeet,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201934.png,1980-01-01,5.0,False,2009.0,1.0,2.0,Drafted,thabeha01
Tom Thacker,RET,12,Guard,74.0,170.0,Cincinnati,USA,https://www.nba.com/player/78309/HISTADD-tack-thacker,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,,True,0.0,0.0,0.0,UDF,thackto01
Daniel Theis,RET,,Forward-Center,80.0,245.0,Brose Bamberg,Germany,https://www.nba.com/player/1628464/daniel-theis,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,7.0,False,0.0,0.0,0.0,UDF,theisda01
Reggie Theus,RET,24,Guard,78.0,190.0,UNLV,USA,https://www.nba.com/player/78310/HISTADD-reggie-theus,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1957-10-13,13.0,True,1978.0,1.0,9.0,Drafted,theusre01
Peter Thibeaux,RET,7,Forward,79.0,210.0,Saint Mary's,USA,https://www.nba.com/player/78311/HISTADD-peter-thibeaux,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1961-10-03,2.0,True,1983.0,1.0,77.0,Drafted,thibepe01
Bill Thieben,RET,9,Forward,78.0,215.0,Hofstra,USA,https://www.nba.com/player/78312/HISTADD-bill-thieben,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,,True,0.0,0.0,0.0,UDF,thiebbi01
Justus Thigpen,RET,23,Guard,73.0,160.0,Weber State,USA,https://www.nba.com/player/78313/HISTADD-justus-thigpen,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1947-08-13,2.0,True,1969.0,1.0,147.0,Drafted,thigpju01
David Thirdkill,RET,45,Forward,79.0,195.0,Bradley,USA,https://www.nba.com/player/78314/HISTADD-david-thirdkill,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1960-04-12,5.0,True,1982.0,1.0,15.0,Drafted,thirdda01
Adonis Thomas,RET,7,Guard-Forward,79.0,240.0,Memphis,USA,https://www.nba.com/player/203519/adonis-thomas,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203519.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,thomaad01
Billy Thomas,RET,12,Guard,77.0,220.0,Kansas,USA,https://www.nba.com/player/2873/billy-thomas,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2873.png,1980-01-01,4.0,False,0.0,0.0,0.0,UDF,thomabi01
Brodric Thomas,RET,97,Guard,77.0,185.0,Truman State,USA,https://www.nba.com/player/1630271/brodric-thomas,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,3.0,False,0.0,0.0,0.0,UDF,thomabr01
Carl Thomas,RET,30,Guard,76.0,195.0,Eastern Michigan,USA,https://www.nba.com/player/1063/carl-thomas,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1063.png,1980-01-01,3.0,False,0.0,0.0,0.0,UDF,thomaca01
Charles Thomas,RET,14,Guard,75.0,175.0,Eastern Michigan,USA,https://www.nba.com/player/78316/HISTADD-charles-thomas,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1969-10-03,1.0,True,0.0,0.0,0.0,UDF,thomach01
Etan Thomas,RET,36,Center,82.0,260.0,Syracuse,USA,https://www.nba.com/player/2041/etan-thomas,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2041.png,1980-01-01,10.0,False,2000.0,1.0,12.0,Drafted,thomaet01
Irving Thomas,RET,30,Forward,80.0,225.0,Florida State,USA,https://www.nba.com/player/78317/HISTADD-irving-thomas,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1966-01-02,1.0,True,0.0,0.0,0.0,UDF,thomair01
Isaiah Thomas,RET,4,Guard,69.0,185.0,Washington,USA,https://www.nba.com/player/202738/isaiah-thomas,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/202738.png,1980-01-01,13.0,False,2011.0,2.0,60.0,Drafted,thomais01
Isiah Thomas,RET,11,Guard,73.0,180.0,Indiana,USA,https://www.nba.com/player/78318/HISTADD-isiah-thomas,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1961-04-30,13.0,True,1981.0,1.0,2.0,Drafted,thomais01
Jamel Thomas,RET,5,Forward,78.0,219.0,Providence,USA,https://www.nba.com/player/1975/jamel-thomas,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1975.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,thomaja01
James Thomas,RET,,Forward,81.0,245.0,Texas,USA,https://www.nba.com/player/2839/james-thomas,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2839.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,thomaja01
Jim Thomas,RET,20,Guard,75.0,190.0,Indiana,USA,https://www.nba.com/player/78320/HISTADD-jim-thomas,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1960-10-19,4.0,True,1983.0,1.0,40.0,Drafted,thomaji01
Joe Thomas,RET,40,Forward,78.0,205.0,Marquette,USA,https://www.nba.com/player/78321/HISTADD-joe-thomas,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1948-06-27,1.0,True,1970.0,1.0,95.0,Drafted,thomajo01
John Thomas,RET,41,Center,81.0,265.0,Minnesota,USA,https://www.nba.com/player/1519/john-thomas,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1519.png,1980-01-01,6.0,False,1997.0,1.0,25.0,Drafted,thomajo01
Kenny Thomas,RET,,Center-Forward,79.0,245.0,New Mexico,USA,https://www.nba.com/player/1903/kenny-thomas,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,12.0,False,1999.0,1.0,22.0,Drafted,thomake01
Khyri Thomas,RET,13,Guard,75.0,210.0,Creighton,USA,https://www.nba.com/player/1629017/khyri-thomas,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629017.png,1980-01-01,4.0,False,2018.0,2.0,38.0,Drafted,thomakh01
Kurt Thomas,RET,,Forward,81.0,240.0,TCU,USA,https://www.nba.com/player/703/kurt-thomas,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/703.png,1980-01-01,18.0,False,1995.0,1.0,10.0,Drafted,thomaku01
Lance Thomas,RET,42,Forward,80.0,225.0,Duke,USA,https://www.nba.com/player/202498/lance-thomas,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/202498.png,1980-01-01,10.0,False,0.0,0.0,0.0,UDF,thomala01
Malcolm Thomas,RET,,Forward,81.0,225.0,San Diego State,USA,https://www.nba.com/player/202952/malcolm-thomas,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/202952.png,1980-01-01,4.0,False,0.0,0.0,0.0,UDF,thomama01
Matt Thomas,RET,21,Guard,75.0,190.0,Iowa State,USA,https://www.nba.com/player/1629744/matt-thomas,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629744.png,1980-01-01,4.0,False,0.0,0.0,0.0,UDF,thomama01
Terry Thomas,RET,50,Forward,80.0,220.0,Detroit,USA,https://www.nba.com/player/78322/HISTADD-terry-thomas,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1953-08-20,1.0,True,1975.0,1.0,151.0,Drafted,thomate01
Tim Thomas,RET,7,Forward,82.0,240.0,Villanova,USA,https://www.nba.com/player/1501/tim-thomas,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,14.0,False,1997.0,1.0,7.0,Drafted,thomati01
Tyrus Thomas,RET,,Forward,82.0,225.0,Louisiana State,USA,https://www.nba.com/player/200748/tyrus-thomas,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/200748.png,1980-01-01,8.0,False,2006.0,1.0,4.0,Drafted,thomaty01
Trey Thompkins,RET,33,Forward,82.0,245.0,Georgia,USA,https://www.nba.com/player/202717/trey-thompkins,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/202717.png,1980-01-01,2.0,False,2011.0,2.0,37.0,Drafted,thomptr01
Bernard Thompson,RET,25,Guard,78.0,210.0,Fresno State,USA,https://www.nba.com/player/78323/HISTADD-bernard-thompson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1962-08-30,5.0,True,1984.0,1.0,19.0,Drafted,thompbe01
Billy Thompson,RET,55,Forward,79.0,195.0,Louisville,USA,https://www.nba.com/player/1631/billy-thompson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1631.png,1980-01-01,6.0,False,1986.0,1.0,19.0,Drafted,thompbi01
Brooks Thompson,RET,,Guard,76.0,193.0,Oklahoma State,USA,https://www.nba.com/player/240/brooks-thompson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/240.png,1980-01-01,4.0,False,1994.0,1.0,27.0,Drafted,thompbr01
Corny Thompson,RET,25,Forward,80.0,225.0,Connecticut,USA,https://www.nba.com/player/78325/HISTADD-corny-thompson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1960-02-05,1.0,True,1982.0,1.0,50.0,Drafted,thompco01
David Thompson,RET,33,Guard,76.0,195.0,North Carolina State,USA,https://www.nba.com/player/78326/HISTADD-david-thompson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1954-07-13,8.0,True,1975.0,1.0,1.0,Drafted,thompda01
Dijon Thompson,RET,,Guard-Forward,80.0,200.0,UCLA,USA,https://www.nba.com/player/101159/dijon-thompson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/101159.png,1980-01-01,2.0,False,2005.0,2.0,54.0,Drafted,thompdi01
George Thompson,RET,24,Guard,74.0,200.0,Marquette,USA,https://www.nba.com/player/78327/HISTADD-george-thompson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1947-11-29,1.0,True,1969.0,1.0,66.0,Drafted,thompge01
Hollis Thompson,RET,,Forward,80.0,206.0,Georgetown,USA,https://www.nba.com/player/203138/hollis-thompson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203138.png,1980-01-01,5.0,False,0.0,0.0,0.0,UDF,thompho01
Jason Thompson,RET,1,Forward-Center,83.0,250.0,Rider,USA,https://www.nba.com/player/201574/jason-thompson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201574.png,1980-01-01,9.0,False,2008.0,1.0,12.0,Drafted,thompja01
John Thompson,RET,5,Forward,82.0,225.0,Providence,USA,https://www.nba.com/player/78328/HISTADD-john-thompson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1941-09-02,2.0,True,1964.0,1.0,25.0,Drafted,thompjo01
Kevin Thompson,RET,35,Center,83.0,260.0,North Carolina State,USA,https://www.nba.com/player/78329/HISTADD-kevin-thompson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1971-02-07,1.0,True,1993.0,1.0,48.0,Drafted,thompke01
LaSalle Thompson,RET,,Center,82.0,245.0,Texas,USA,https://www.nba.com/player/78/lasalle-thompson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/78.png,1980-01-01,15.0,False,1982.0,1.0,5.0,Drafted,thompla01
Mychal Thompson,RET,43,Center,82.0,226.0,Minnesota,USA,https://www.nba.com/player/78331/HISTADD-mychal-thompson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1955-01-30,12.0,True,1978.0,1.0,1.0,Drafted,thompmy01
Mychel Thompson,RET,,Forward,78.0,211.0,Pepperdine,USA,https://www.nba.com/player/202814/mychel-thompson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/202814.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,thompmy01
Paul Thompson,RET,44,Guard,78.0,210.0,Tulane,USA,https://www.nba.com/player/78332/HISTADD-paul-thompson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1961-05-25,3.0,True,1983.0,1.0,50.0,Drafted,thomppa01
Stephen Thompson,RET,5,Forward,76.0,185.0,Syracuse,USA,https://www.nba.com/player/78333/HISTADD-stephen-thompson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1968-12-02,1.0,True,0.0,0.0,0.0,UDF,thompst01
Rod Thorn,RET,44,Guard,76.0,195.0,West Virginia,USA,https://www.nba.com/player/78335/HISTADD-rod-thorn,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1941-05-23,8.0,True,1963.0,1.0,2.0,Drafted,thornro01
Al Thornton,RET,23,Forward,80.0,235.0,Florida State,USA,https://www.nba.com/player/201154/al-thornton,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,5.0,False,2007.0,1.0,14.0,Drafted,thornal01
Bob Thornton,RET,34,Forward,82.0,225.0,California-Irvine,USA,https://www.nba.com/player/738/bob-thornton,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/738.png,1980-01-01,8.0,False,1984.0,4.0,87.0,Drafted,thornbo01
Marcus Thornton,RET,,Guard-Forward,76.0,205.0,Louisiana State,USA,https://www.nba.com/player/201977/marcus-thornton,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201977.png,1980-01-01,8.0,False,2009.0,2.0,43.0,Drafted,thornma01
Sindarius Thornwell,RET,15,Guard,76.0,215.0,South Carolina,USA,https://www.nba.com/player/1628414/sindarius-thornwell,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628414.png,1980-01-01,5.0,False,2017.0,2.0,48.0,Drafted,thornsi01
Otis Thorpe,RET,52,Center-Forward,82.0,248.0,Providence,USA,https://www.nba.com/player/901/otis-thorpe,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/901.png,1980-01-01,17.0,False,1984.0,1.0,9.0,Drafted,thorpot01
Sedale Threatt,RET,2,Guard,74.0,185.0,West Virginia Tech,USA,https://www.nba.com/player/9/sedale-threatt,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,14.0,False,1983.0,6.0,139.0,Drafted,threase01
Nate Thurmond,RET,42,Center,83.0,225.0,Bowling Green,USA,https://www.nba.com/player/600001/HISTADD-nate-thurmond,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1941-07-25,14.0,True,1963.0,1.0,3.0,Drafted,thurmna01
Mel Thurston,RET,,Guard,72.0,175.0,Canisius,USA,https://www.nba.com/player/78340/HISTADD-mel-thurston,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1919-01-16,1.0,True,0.0,0.0,0.0,UDF,thursme01
Howard Tidrick,RET,,Guard,73.0,190.0,Washington & Jefferson,USA,https://www.nba.com/player/78341/HISTADD-hal-tidrick,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1915-06-14,1.0,True,0.0,0.0,0.0,UDF,tidriho01
Dan Tieman,RET,41,Guard,72.0,185.0,Thomas More,USA,https://www.nba.com/player/78342/HISTADD-dan-tieman,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1940-11-30,1.0,True,0.0,0.0,0.0,UDF,tiemada01
Killian Tillie,RET,35,Forward-Center,81.0,220.0,Gonzaga,France,https://www.nba.com/player/1629681/killian-tillie,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1629681.png,1980-01-01,3.0,False,0.0,0.0,0.0,UDF,tilliki01
Darren Tillis,RET,22,Center,83.0,215.0,Cleveland State,USA,https://www.nba.com/player/78343/HISTADD-darren-tillis,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1960-02-23,2.0,True,1982.0,1.0,23.0,Drafted,tillida01
Jack Tingle,RET,,Forward,76.0,205.0,Kentucky,USA,https://www.nba.com/player/78344/HISTADD-jack-tingle,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,,True,0.0,0.0,0.0,UDF,tinglja01
Jamaal Tinsley,RET,,Guard,75.0,188.0,Iowa State,USA,https://www.nba.com/player/2224/jamaal-tinsley,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2224.png,1980-01-01,11.0,False,2001.0,1.0,27.0,Drafted,tinslja01
Wayman Tisdale,RET,23,Forward,81.0,260.0,Oklahoma,USA,https://www.nba.com/player/47/wayman-tisdale,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,12.0,False,1985.0,1.0,2.0,Drafted,tisdawa01
Mike Tobey,RET,,Center,84.0,260.0,Virginia,USA,https://www.nba.com/player/1627861/mike-tobey,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1627861.png,1980-01-01,1.0,False,0.0,0.0,0.0,UDF,tobeymi01
Isaiah Todd,RET,14,Forward,81.0,219.0,G League Ignite,USA,https://www.nba.com/player/1630225/isaiah-todd,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1630225.png,1980-01-01,3.0,False,2021.0,2.0,31.0,Drafted,toddis010
